,Unnamed: 0,degree,closeness,betwennes,influence
53,53,0.0019811788013868,0.2612239617026782,1.5298741845785642e-05,0.0
54,54,0.004210004952947,0.2613592233009709,1.8160988132495761e-07,0.0
55,55,0.0193164933135215,0.2758573575625085,0.0010851797982357,0.0
56,56,0.0037147102526002,0.2613423079412336,1.5474047905667603e-06,0.0
57,57,0.0029717682020802,0.3973627238732533,0.0843221535280512,1.0
58,58,0.0047052996532937,0.2613930605903677,7.274796871349583e-07,0.0
59,59,0.0019811788013868,0.2612239617026782,7.546141619678459e-08,0.0
60,60,0.00074294205052,0.2611226073460941,6.134440182644369e-08,0.0
61,61,0.0064388311045071,0.2615284974093264,2.8660815656610625e-06,0.0
62,62,0.0014858841010401,0.2611732746911584,0.0,0.0
63,63,0.0017335314512134,0.2790408403012922,1.2821395685548784e-05,0.0
64,64,0.0029717682020802,0.2612746683921061,6.893923913652614e-07,0.0
65,65,0.0037147102526002,0.2613253947709034,9.542251505382869e-08,0.0
66,66,0.0188211986131748,0.2758196721311475,0.0009119596409761,0.0
67,67,0.0022288261515601,0.2612239617026782,1.4722656438346484e-07,0.0
68,68,0.0024764735017335,0.2612577639751552,1.9840927984607338e-07,0.0
69,69,0.0004952947003467,0.261105722599418,0.0,0.0
70,70,0.00074294205052,0.2611226073460941,0.0,0.0
71,71,0.0059435364041604,0.2614776921582594,1.8125106130858043e-06,0.0
72,72,0.0024764735017335,0.2612577639751552,1.5548673543265725e-05,0.0
73,73,0.0002476473501733,0.2610888400362084,0.0,0.0
74,74,0.0034670629024269,0.2613253947709034,2.594598580622233e-07,0.0
75,75,0.00074294205052,0.2611226073460941,0.0,0.0
76,76,0.0014858841010401,0.2611732746911584,2.556016742768486e-07,0.0
77,77,0.0022288261515601,0.2612239617026782,0.0,0.0
78,78,0.0029717682020802,0.2612915749967646,2.0870669696912043e-08,0.0
79,79,0.0056958890539871,0.2679140127388535,0.0001631623655995,0.0
80,80,0.00074294205052,0.2611226073460941,6.134440182644369e-08,0.0
81,81,0.008420009905894,0.2616640746500777,7.383892342437755e-06,0.0
82,82,0.0017335314512134,0.2611901681759379,9.201660273966553e-08,0.0
83,83,0.0032194155522535,0.2613084837895554,1.4097856674304925e-06,0.0
84,84,0.0034670629024269,0.2613253947709034,5.106662522609913e-07,0.0
85,85,0.0014858841010401,0.2611732746911584,0.0,0.0
86,86,0.0032194155522535,0.2746378290144868,4.6265453069585e-05,0.0
87,87,0.004952947003467,0.2614269066424964,2.02963422694061e-05,0.0
88,88,0.0019811788013868,0.2612070638463031,3.312597698627958e-07,0.0
89,89,0.0004952947003467,0.261105722599418,0.0,0.0
90,90,0.0019811788013868,0.2612070638463031,2.7604980821899654e-07,0.0
91,91,0.0052005943536404,0.2614438329556491,1.6134441705934993e-05,0.0
92,92,0.0019811788013868,0.2612070638463031,9.40614161338803e-08,0.0
93,93,0.0054482417038137,0.2614607614607614,2.1380836623092413e-06,0.0
94,94,0.0014858841010401,0.2611732746911584,6.134440182644369e-08,0.0
95,95,0.0022288261515601,0.2612408617454875,7.926055562682734e-07,0.0
96,96,0.00074294205052,0.2611226073460941,4.0896267884295786e-08,0.0
97,97,0.0121347201584943,0.2619186612181358,6.791608045754271e-06,0.0
98,98,0.0032194155522535,0.2612915749967646,8.161726604908745e-07,0.0
99,99,0.0022288261515601,0.2612408617454875,5.316514824958451e-07,0.0
100,100,0.0047052996532937,0.2614099825208778,7.890545400009306e-07,0.0
101,101,0.0014858841010401,0.2611732746911584,0.0,0.0
102,102,0.0039623576027736,0.2746751921637984,9.4190407877329e-05,0.0
103,103,0.0079247152055473,0.2616301671634055,3.027372546982002e-06,0.0
104,104,0.0034670629024269,0.2613253947709034,4.083494447761187e-07,0.0
105,105,0.0019811788013868,0.2612239617026782,3.693960983570858e-07,0.0
106,106,0.258791480931154,0.4596471257825839,0.4804728343332263,1.0
107,107,0.0032194155522535,0.2612915749967646,3.481582493846834e-07,0.0
108,108,0.009162951956414,0.2617149523624343,5.79429015107931e-06,0.0
109,109,0.0012382367508667,0.2611563833915405,0.0,0.0
110,110,0.0034670629024269,0.2613084837895554,1.5294230468062708e-06,0.0
111,111,0.00074294205052,0.2611226073460941,0.0,0.0
112,112,0.0099058940069341,0.2617658498638662,5.239591201166248e-06,0.0
113,113,0.0002476473501733,0.2610888400362084,0.0,0.0
114,114,0.0052005943536404,0.2614269066424964,3.3336831770046665e-06,0.0
115,115,0.004210004952947,0.2613592233009709,1.155762168033134e-06,0.0
116,116,0.0014858841010401,0.2611901681759379,2.141374026719377e-07,0.0
117,117,0.0089153046062407,0.261697990926766,5.725558442769693e-06,0.0
118,118,0.0153541357107478,0.2801054384017758,0.0016508873390167,0.0
119,119,0.0009905894006934,0.2744511656358323,4.473603006040935e-05,0.0
120,120,0.0029717682020802,0.2612915749967646,1.0649807158246444e-06,0.0
121,121,0.0156017830609212,0.27557496758343,0.0007459210740561,0.0
122,122,0.0044576523031203,0.2613761408505405,4.922689779281791e-07,0.0
123,123,0.0009905894006934,0.2611394942766604,1.6358507153718314e-07,0.0
124,124,0.0009905894006934,0.2744698205546492,8.2362839065918e-06,0.0
125,125,0.0017335314512134,0.2612070638463031,1.5061678540730002e-05,0.0
126,126,0.0039623576027736,0.2613592233009709,6.835210647196312e-07,0.0
127,127,0.0069341258048538,0.2615623785464438,2.445665708379931e-06,0.0
128,128,0.0017335314512134,0.2611901681759379,4.4985894672725375e-08,0.0
129,129,0.0039623576027736,0.2613592233009709,2.527390717096562e-06,0.0
130,130,0.0017335314512134,0.2611901681759379,0.0,0.0
131,131,0.0039623576027736,0.2613592233009709,2.001771251766719e-06,0.0
132,132,0.0044576523031203,0.2613930605903677,1.6983288491191463e-05,0.0
133,133,0.0047052996532937,0.2613930605903677,6.323857056647831e-07,0.0
134,134,0.0024764735017335,0.2612408617454875,0.0,0.0
135,135,0.0329370975730559,0.2941862159405508,0.0268824133441444,1.0
136,136,0.0039623576027736,0.2613423079412336,2.113265956887789e-06,0.0
137,137,0.0004952947003467,0.261105722599418,0.0,0.0
138,138,0.0022288261515601,0.2612239617026782,1.2268880365288736e-08,0.0
139,139,0.0027241208519068,0.2612577639751552,9.16271144741008e-08,0.0
140,140,0.0069341258048538,0.2615623785464438,2.700329896868467e-06,0.0
141,141,0.0106488360574541,0.261816767165921,5.2041630139440585e-06,0.0
142,142,0.0029717682020802,0.2612746683921061,1.1515220571420997e-06,0.0
143,143,0.0037147102526002,0.2613253947709034,8.436846952494006e-07,0.0
144,144,0.0004952947003467,0.261105722599418,0.0,0.0
145,145,0.0024764735017335,0.2745818033455732,0.0001413544072877,0.0
146,146,0.0014858841010401,0.2611732746911584,2.4537760730577472e-08,0.0
147,147,0.004952947003467,0.2614269066424964,2.403794517986569e-06,0.0
148,148,0.0034670629024269,0.2613084837895554,3.66411085830012e-07,0.0
149,149,0.0027241208519068,0.2791179926729799,9.52485891346372e-05,0.0
150,150,0.0017335314512134,0.2611901681759379,3.408022323691316e-08,0.0
151,151,0.0012382367508667,0.2611563833915405,1.8403320547933107e-07,0.0
152,152,0.0004952947003467,0.2611226073460941,0.0,0.0
153,153,0.0004952947003467,0.261105722599418,0.0,0.0
154,154,0.00074294205052,0.2611226073460941,4.0896267884295786e-08,0.0
155,155,0.0029717682020802,0.2746004760285617,0.0001652742424942,0.0
156,156,0.00074294205052,0.2611226073460941,4.0896267884295786e-08,0.0
157,157,0.0061911837543338,0.2615115601321158,4.806731620062758e-06,0.0
158,158,0.0034670629024269,0.2613084837895554,1.151331739012335e-06,0.0
159,159,0.0004952947003467,0.261105722599418,0.0,0.0
160,160,0.0061911837543338,0.2615115601321158,2.406580672122967e-06,0.0
161,161,0.0019811788013868,0.2612070638463031,5.842323983470827e-08,0.0
162,162,0.0014858841010401,0.2676121678043608,2.579919624081738e-05,0.0
163,163,0.00074294205052,0.2611394942766604,1.7526971950412477e-08,0.0
164,164,0.0027241208519068,0.2612577639751552,3.380381910174131e-07,0.0
165,165,0.0009905894006934,0.2677008750994431,4.367137177644442e-07,0.0
166,166,0.0017335314512134,0.2611901681759379,4.4985894672725375e-08,0.0
167,167,0.0027241208519068,0.2612577639751552,3.135170526640673e-07,0.0
168,168,0.0094105993065874,0.2751056002180133,0.0004022339830668,0.0
169,169,0.0113917781079742,0.2618677042801556,1.2121875838798432e-05,0.0
170,170,0.0054482417038137,0.3704927057528213,0.0155751151105227,0.0
171,171,0.0101535413571074,0.2617658498638662,8.376867955345824e-06,0.0
172,172,0.0029717682020802,0.2890272707751771,0.0036337143818021,0.0
173,173,0.0009905894006934,0.2611394942766604,4.0896267884295786e-08,0.0
174,174,0.004210004952947,0.2613592233009709,3.309676536636223e-06,0.0
175,175,0.0034670629024269,0.2613253947709034,3.206772976538428e-07,0.0
176,176,0.0027241208519068,0.2612577639751552,3.111037521198216e-07,0.0
177,177,0.0032194155522535,0.2613084837895554,1.381483782449687e-06,0.0
178,178,0.00074294205052,0.2611226073460941,6.134440182644369e-08,0.0
179,179,0.004952947003467,0.2614269066424964,9.112055842871576e-07,0.0
180,180,0.0024764735017335,0.2612408617454875,1.8403320547933107e-07,0.0
181,181,0.00074294205052,0.2611226073460941,4.0896267884295786e-08,0.0
182,182,0.0004952947003467,0.2611226073460941,0.0,0.0
183,183,0.0044576523031203,0.2613930605903677,1.3189636798295214e-06,0.0
184,184,0.0064388311045071,0.2615284974093264,2.8774938717006346e-06,0.0
185,185,0.0108964834076275,0.2618337440020749,8.097579873348344e-06,0.0
186,186,0.0039623576027736,0.2613592233009709,4.0825673136162185e-07,0.0
187,187,0.0118870728083209,0.2619016733687897,1.0452976549289315e-05,0.0
188,188,0.0017335314512134,0.2790408403012922,1.2821395685548784e-05,0.0
189,189,0.0009905894006934,0.2611394942766604,1.8403320547933107e-07,0.0
190,190,0.00074294205052,0.2611394942766604,0.0,0.0
191,191,0.0012382367508667,0.2611563833915405,3.680664109586621e-07,0.0
192,192,0.0012382367508667,0.2611563833915405,1.8403320547933107e-07,0.0
193,193,0.0047052996532937,0.2614099825208778,1.5866510293751364e-05,0.0
194,194,0.0022288261515601,0.2612239617026782,0.0,0.0
195,195,0.0032194155522535,0.2613084837895554,9.79246528679504e-07,0.0
196,196,0.0039623576027736,0.2613423079412336,5.392921255516175e-07,0.0
197,197,0.0029717682020802,0.2854718981972428,0.0016624275524091,0.0
198,198,0.0116394254581475,0.2618846877229392,9.514215358292655e-06,0.0
199,199,0.0141158989598811,0.2620546433902265,1.389563359994749e-05,0.0
200,200,0.0009905894006934,0.2611394942766604,0.0,0.0
201,201,0.0009905894006934,0.2675589716406042,7.655514235000146e-06,0.0
202,202,0.0141158989598811,0.2620546433902265,1.658855659070236e-05,0.0
203,203,0.0054482417038137,0.2614607614607614,2.729575812106239e-06,0.0
204,204,0.0004952947003467,0.261105722599418,0.0,0.0
205,205,0.0009905894006934,0.2611394942766604,1.6358507153718314e-07,0.0
206,206,0.00074294205052,0.2611394942766604,0.0,0.0
207,207,0.0017335314512134,0.2612070638463031,1.860764591379285e-08,0.0
208,208,0.0002476473501733,0.2610888400362084,0.0,0.0
209,209,0.0002476473501733,0.2610888400362084,0.0,0.0
210,210,0.0074294205052005,0.2615962684633324,2.27631003374602e-06,0.0
211,211,0.0044576523031203,0.2613761408505405,8.259734640887314e-07,0.0
212,212,0.0096582466567607,0.2751243442120324,0.0004681466956872,0.0
213,213,0.004210004952947,0.2613592233009709,1.8705660814077716e-06,0.0
214,214,0.0002476473501733,0.2610888400362084,0.0,0.0
215,215,0.0004952947003467,0.261105722599418,0.0,0.0
216,216,0.0019811788013868,0.2790601243953006,3.177245113002008e-05,0.0
217,217,0.0022288261515601,0.2612239617026782,0.0,0.0
218,218,0.0014858841010401,0.2611732746911584,2.453776073057747e-07,0.0
219,219,0.0009905894006934,0.2611394942766604,0.0,0.0
220,220,0.0019811788013868,0.2612239617026782,4.8982575397781544e-08,0.0
221,221,0.0027241208519068,0.2612577639751552,5.93316769541078e-07,0.0
222,222,0.0066864784546805,0.261545436880627,1.1298693967516398e-06,0.0
223,223,0.0069341258048538,0.2615623785464438,2.9643732800200658e-06,0.0
224,224,0.0024764735017335,0.2612408617454875,1.4547386718842358e-07,0.0
225,225,0.0034670629024269,0.2613084837895554,3.0672643513523615e-07,0.0
226,226,0.0037147102526002,0.2613253947709034,1.5809328699272056e-06,0.0
227,227,0.00074294205052,0.2611226073460941,0.0,0.0
228,228,0.0014858841010401,0.2611901681759379,2.891274103532759e-07,0.0
229,229,0.0022288261515601,0.2612239617026782,1.5233859786900177e-06,0.0
230,230,0.0052005943536404,0.2614438329556491,2.905107688534898e-06,0.0
231,231,0.0061911837543338,0.2615115601321158,1.3461041859222433e-06,0.0
232,232,0.0004952947003467,0.261105722599418,0.0,0.0
233,233,0.0004952947003467,0.261105722599418,0.0,0.0
234,234,0.0012382367508667,0.2611563833915405,3.98738611871884e-08,0.0
235,235,0.009162951956414,0.2617149523624343,2.3624197217818427e-05,0.0
236,236,0.0017335314512134,0.2611901681759379,9.201660273966553e-08,0.0
237,237,0.0056958890539871,0.2614607614607614,1.5156979955809631e-06,0.0
238,238,0.0146111936602278,0.2620886609982475,1.8547033002371845e-05,0.0
239,239,0.00074294205052,0.2611226073460941,6.134440182644369e-08,0.0
240,240,0.0004952947003467,0.261105722599418,0.0,0.0
241,241,0.0059435364041604,0.2614946250485688,3.411386085984829e-06,0.0
242,242,0.0019811788013868,0.2612070638463031,4.675806628104484e-07,0.0
243,243,0.0004952947003467,0.261105722599418,0.0,0.0
244,244,0.0012382367508667,0.2611563833915405,1.8403320547933107e-07,0.0
245,245,0.0034670629024269,0.2746565093184601,3.8230101561743605e-05,0.0
246,246,0.00074294205052,0.2611226073460941,6.134440182644369e-08,0.0
247,247,0.0052005943536404,0.2614438329556491,2.142435154491241e-06,0.0
248,248,0.0059435364041604,0.2614946250485688,3.218483170457865e-06,0.0
249,249,0.0012382367508667,0.2611732746911584,2.3937186167241657e-08,0.0
250,250,0.0034670629024269,0.2613084837895554,3.939186945855204e-07,0.0
251,251,0.0160970777612679,0.2621907668333225,2.0037942289854154e-05,0.0
252,252,0.00074294205052,0.2611226073460941,4.0896267884295786e-08,0.0
253,253,0.004210004952947,0.2613761408505405,1.336121791007707e-07,0.0
254,254,0.0004952947003467,0.261105722599418,0.0,0.0
255,255,0.0004952947003467,0.261105722599418,0.0,0.0
256,256,0.0044576523031203,0.2613930605903677,1.7026805824753338e-06,0.0
257,257,0.0037147102526002,0.2613253947709034,9.040758002319432e-07,0.0
258,258,0.0019811788013868,0.2612070638463031,2.7604980821899654e-07,0.0
259,259,0.0019811788013868,0.2612239617026782,8.557005946000941e-07,0.0
260,260,0.0094105993065874,0.2617319159968888,7.025832007193097e-06,0.0
261,261,0.0009905894006934,0.2611394942766604,0.0,0.0
262,262,0.0017335314512134,0.2611901681759379,2.0448133942147893e-08,0.0
263,263,0.0012382367508667,0.2611563833915405,0.0,0.0
264,264,0.0066864784546805,0.2615284974093264,2.4201423687344422e-06,0.0
265,265,0.0044576523031203,0.2613930605903677,1.8266335754532786e-07,0.0
266,266,0.0004952947003467,0.261105722599418,0.0,0.0
267,267,0.0027241208519068,0.2612577639751552,3.4861290842166826e-08,0.0
268,268,0.0014858841010401,0.2917840884456969,0.0001018787945392,0.0
269,269,0.0009905894006934,0.2611394942766604,4.0896267884295786e-08,0.0
270,270,0.0180782565626547,0.2623270317676866,2.7648491932968956e-05,0.0
271,271,0.0111441307578008,0.2618507230400104,1.905511222094425e-05,0.0
272,272,0.0022288261515601,0.2612239617026782,0.0,0.0
273,273,0.0034670629024269,0.2613084837895554,7.208704762316491e-07,0.0
274,274,0.0024764735017335,0.2612408617454875,1.8403320547933107e-07,0.0
275,275,0.0044576523031203,0.2613930605903677,4.638049817097346e-07,0.0
276,276,0.0160970777612679,0.2621907668333225,3.9435188847716285e-05,0.0
277,277,0.0024764735017335,0.2612408617454875,2.1791868458346186e-07,0.0
278,278,0.0004952947003467,0.261105722599418,0.0,0.0
279,279,0.0106488360574541,0.261816767165921,2.6230187618732143e-05,0.0
280,280,0.0039623576027736,0.2613423079412336,5.748404199433516e-07,0.0
281,281,0.0004952947003467,0.261105722599418,0.0,0.0
282,282,0.0012382367508667,0.2611563833915405,1.3399541889148678e-07,0.0
283,283,0.0039623576027736,0.2613423079412336,6.987344582641576e-07,0.0
284,284,0.0116394254581475,0.2752743881655191,0.0004989987781426,0.0
285,285,0.0004952947003467,0.261105722599418,0.0,0.0
286,286,0.0002476473501733,0.2610888400362084,0.0,0.0
287,287,0.0009905894006934,0.2611563833915405,3.8340251141527306e-09,0.0
288,288,0.0009905894006934,0.2611394942766604,1.7526971950412477e-08,0.0
289,289,0.0034670629024269,0.2613253947709034,1.4907419318718e-07,0.0
290,290,0.0089153046062407,0.261697990926766,9.259789259840534e-06,0.0
291,291,0.0002476473501733,0.2610888400362084,0.0,0.0
292,292,0.00074294205052,0.2611226073460941,0.0,0.0
293,293,0.00074294205052,0.2611226073460941,3.0672200913221845e-08,0.0
294,294,0.0024764735017335,0.2612408617454875,4.1118719597055974e-07,0.0
295,295,0.0017335314512134,0.2611901681759379,2.0448133942147893e-08,0.0
296,296,0.0061911837543338,0.2615115601321158,9.446844767861672e-07,0.0
297,297,0.0027241208519068,0.2612577639751552,3.593914450438114e-08,0.0
298,298,0.004952947003467,0.2614269066424964,1.697240025978014e-05,0.0
299,299,0.0017335314512134,0.2612070638463031,1.0340913450743364e-07,0.0
300,300,0.00074294205052,0.2611226073460941,6.134440182644369e-08,0.0
301,301,0.004952947003467,0.2614269066424964,6.997200950900403e-07,0.0
302,302,0.0052005943536404,0.2614438329556491,1.5247734425165751e-06,0.0
303,303,0.0136206042595344,0.2754245958665848,0.000588958553162,0.0
304,304,0.0004952947003467,0.261105722599418,0.0,0.0
305,305,0.0022288261515601,0.2612239617026782,0.0,0.0
306,306,0.0009905894006934,0.2611394942766604,1.2268880365288738e-07,0.0
307,307,0.0059435364041604,0.2748434522188946,0.0001778503343785,0.0
308,308,0.0024764735017335,0.2612408617454875,0.0,0.0
309,309,0.0032194155522535,0.2612915749967646,1.208436029947745e-06,0.0
310,310,0.0017335314512134,0.2611901681759379,2.474825622704076e-07,0.0
311,311,0.0064388311045071,0.2615115601321158,6.447982662426986e-06,0.0
312,312,0.009162951956414,0.2617149523624343,7.893861525167895e-06,0.0
313,313,0.0032194155522535,0.2613084837895554,1.0292011803140534e-06,0.0
314,314,0.0138682516097077,0.2754433833560709,0.0006933117206765,0.0
315,315,0.0004952947003467,0.261105722599418,0.0,0.0
316,316,0.0017335314512134,0.2612070638463031,3.958174498801485e-07,0.0
317,317,0.0027241208519068,0.2612746683921061,2.69575612956824e-07,0.0
318,318,0.0019811788013868,0.2612070638463031,3.312597698627958e-07,0.0
319,319,0.0052005943536404,0.2614438329556491,4.311378672975776e-06,0.0
320,320,0.00074294205052,0.2611226073460941,0.0,0.0
321,321,0.0178306092124814,0.2757443321496858,0.0009999350677218,0.0
322,322,0.0096582466567607,0.2617488818305568,7.837645455257052e-06,0.0
323,323,0.0064388311045071,0.2748808713410483,0.0003571073755158,0.0
324,324,0.0096582466567607,0.2617488818305568,4.175653816634867e-06,0.0
325,325,0.0047052996532937,0.2613930605903677,1.0625284144635783e-06,0.0
326,326,0.0009905894006934,0.2611394942766604,0.0,0.0
327,327,0.0022288261515601,0.2612239617026782,0.0,0.0
328,328,0.0074294205052005,0.2615962684633324,1.3692855479286737e-05,0.0
329,329,0.0039623576027736,0.2613592233009709,2.828636398648703e-07,0.0
330,330,0.004952947003467,0.2614269066424964,2.0332869808873503e-06,0.0
331,331,0.0106488360574541,0.261816767165921,1.1991873551373778e-05,0.0
332,332,0.0019811788013868,0.2612070638463031,8.943624298029926e-08,0.0
333,333,0.0069341258048538,0.261545436880627,3.968928448654337e-06,0.0
334,334,0.0002476473501733,0.2610888400362084,0.0,0.0
335,335,0.00074294205052,0.2611394942766604,0.0,0.0
336,336,0.0022288261515601,0.2612239617026782,1.594954447487536e-07,0.0
337,337,0.0017335314512134,0.2611901681759379,1.0941089187433617e-07,0.0
338,338,0.0066864784546805,0.2748995847232623,0.0003277139542863,0.0
339,339,0.0014858841010401,0.2611732746911584,6.66556054477808e-08,0.0
340,340,0.0029717682020802,0.2612915749967646,1.4691942467737261e-07,0.0
341,341,0.008420009905894,0.2616640746500777,3.6026605713239715e-06,0.0
342,342,0.0044576523031203,0.2613761408505405,1.21399066373506e-06,0.0
343,343,0.0022288261515601,0.2612239617026782,4.19677571524257e-07,0.0
344,344,0.0039623576027736,0.2613592233009709,8.981577810526556e-07,0.0
345,345,0.0066864784546805,0.261545436880627,2.1323749319664764e-05,0.0
346,346,0.0017335314512134,0.2611901681759379,7.38492221987572e-08,0.0
347,347,0.0039623576027736,0.2294578929423798,2.7832744209034606e-06,0.0
348,348,0.0567112431896978,0.3698818356691398,0.0379982167690485,1.0
349,349,0.0393759286775631,0.3695095168374817,0.0476335741879991,1.0
350,350,0.0284794452699356,0.3947985921001173,0.0643089808588348,1.0
351,351,0.1961367013372957,0.3936056145823179,0.3378090580700771,1.0
352,352,0.1869737493808816,0.3509473318268729,0.2292934386681526,1.0
353,353,0.0004952947003467,0.3057469523737412,0.0,0.0
354,354,0.0009905894006934,0.3060714015007958,0.0,0.0
355,355,0.0009905894006934,0.3060714015007958,0.0,0.0
356,356,0.0009905894006934,0.3060714015007958,0.0,0.0
357,357,0.0044576523031203,0.3061178075960882,0.0007796003848219,0.0
358,358,0.0012382367508667,0.3063732928679818,3.0891288062602e-07,0.0
359,359,0.025260029717682,0.3630641970868549,0.0021405787272496,0.0
360,360,0.0237741456166419,0.3270165208940719,0.0014526129249438,0.0
361,361,0.0240217929668152,0.3409609051760534,0.0011759854580014,0.0
362,362,0.0329370975730559,0.3665244621947898,0.0061955731526585,1.0
363,363,0.0118870728083209,0.3215224142049526,0.0018163696560068,0.0
364,364,0.008420009905894,0.3609869479706776,0.0006988374934113,0.0
365,365,0.030212976721149,0.3661588683351469,0.0049984996657158,1.0
366,366,0.0572065378900445,0.3698140855389688,0.010308235672878,1.0
367,367,0.0264982664685487,0.3631294964028776,0.0028984681896556,1.0
368,368,0.0257553244180287,0.341191381495564,0.0016732656414361,0.0
369,369,0.0242694403169886,0.3408170155300473,0.0017951874700974,0.0
370,370,0.0215453194650817,0.3231692677070828,0.0012845047553713,0.0
371,371,0.0225359088657751,0.3938743659773702,0.0627802733948585,1.0
372,372,0.021050024764735,0.3649344780840488,0.0017873778463725,0.0
373,373,0.0208023774145616,0.3450102529049897,0.0014411121566005,0.0
374,374,0.0113917781079742,0.3227559747422268,0.0019157981334957,0.0
375,375,0.0061911837543338,0.3385879590809995,0.0004270272114811,0.0
376,376,0.0225359088657751,0.3408457837427197,0.0009971743155558,0.0
377,377,0.0027241208519068,0.3202982470056318,6.570531689073764e-05,0.0
378,378,0.0284794452699356,0.3256189017014756,0.0015180317898535,1.0
379,379,0.0163447251114413,0.3398989898989899,0.0005346655525178,0.0
380,380,0.0012382367508667,0.3202982470056318,5.528524830708063e-05,0.0
381,381,0.0180782565626547,0.362249932717323,0.0015916501406109,0.0
382,382,0.0312035661218424,0.3199176041831722,8.893556090702662e-05,1.0
383,383,0.0163447251114413,0.3165321000235165,1.6914689255962846e-05,0.0
384,384,0.0094105993065874,0.3158388736800938,1.119820060847256e-06,0.0
385,385,0.00074294205052,0.3149765990639626,0.0,0.0
386,386,0.0032194155522535,0.3152224824355972,1.7305642863725889e-06,0.0
387,387,0.008420009905894,0.3157400891391039,7.50988893007856e-07,0.0
388,388,0.0113917781079742,0.3160366283165062,6.481959832191564e-07,0.0
389,389,0.008420009905894,0.3157400891391039,1.1316544904212451e-06,0.0
390,390,0.00074294205052,0.3152717051842598,4.7098868513413974e-07,0.0
391,391,0.004210004952947,0.3172034564021995,3.208006412502173e-06,0.0
392,392,0.0193164933135215,0.317353033637221,1.0622038567008324e-05,0.0
