Node,degree,closeness,betwennes,influence
LouisianaTech,0.087719298245614,0.4367816091954023,0.0288228234207709,1
LouisianaMonroe,0.0701754385964912,0.397212543554007,0.0108655864318094,0
Minnesota,0.0964912280701754,0.4115523465703971,0.0152026490823968,0
MiamiOhio,0.0964912280701754,0.4042553191489361,0.020755436736059,1
Vanderbilt,0.0964912280701754,0.3917525773195876,0.0141975780697837,0
MiddleTennesseeState,0.0789473684210526,0.4191176470588235,0.0182862082127989,1
Illinois,0.0964912280701754,0.4175824175824176,0.0203651179711285,1
MississippiState,0.0964912280701754,0.3958333333333333,0.0100953413277213,0
Memphis,0.0964912280701754,0.4014084507042254,0.0107002678075351,0
Nevada,0.1052631578947368,0.4014084507042254,0.0118102876193923,0
Oregon,0.0964912280701754,0.3917525773195876,0.0107567999029728,0
NewMexicoState,0.0964912280701754,0.4222222222222222,0.0241394197764492,1
SouthCarolina,0.0964912280701754,0.4042553191489361,0.0151898722986309,0
Ohio,0.087719298245614,0.3917525773195876,0.0125667101607076,0
IowaState,0.0964912280701754,0.4100719424460431,0.0162951786686761,1
SanJoseState,0.0964912280701754,0.3851351351351351,0.0081172457029718,0
Nebraska,0.0964912280701754,0.4,0.0101696653409269,0
SouthernMississippi,0.087719298245614,0.397212543554007,0.0116805187282056,0
Tennessee,0.0964912280701754,0.3787375415282392,0.0059466680303356,0
Stanford,0.0964912280701754,0.3917525773195876,0.0119005345572019,0
WashingtonState,0.0964912280701754,0.3665594855305466,0.0055228460021386,0
Temple,0.0964912280701754,0.3917525773195876,0.0081710494573563,0
Navy,0.0964912280701754,0.4351145038167939,0.0291610532642237,1
TexasA&M,0.0964912280701754,0.4056939501779359,0.0115098071474823,0
NotreDame,0.0964912280701754,0.4222222222222222,0.0335329567266294,1
TexasElPaso,0.0964912280701754,0.3944636678200692,0.0066366417878144,0
Oklahoma,0.0964912280701754,0.3851351351351351,0.0074325129265182,0
Toledo,0.0789473684210526,0.3931034482758621,0.0080339395552729,0
Tulane,0.0964912280701754,0.4100719424460431,0.012377687742137,0
Mississippi,0.0964912280701754,0.4086021505376344,0.0141999150920606,0
Tulsa,0.1052631578947368,0.430188679245283,0.0200794894120263,1
NorthCarolina,0.0964912280701754,0.4042553191489361,0.0171572865369133,1
UtahState,0.0789473684210526,0.3917525773195876,0.0086198702136334,0
Army,0.0964912280701754,0.4160583941605839,0.0165394829367426,1
Cincinnati,0.0964912280701754,0.4237918215613382,0.0238363549391006,1
AirForce,0.087719298245614,0.4086021505376344,0.0139529293202127,0
Rutgers,0.087719298245614,0.3917525773195876,0.0053168859339967,0
Georgia,0.087719298245614,0.3851351351351351,0.0069274295654437,0
LouisianaState,0.087719298245614,0.3762376237623762,0.0069403793847256,0
LouisianaLafayette,0.0701754385964912,0.3958333333333333,0.0103852848761511,0
Texas,0.0964912280701754,0.3877551020408163,0.0141402954218983,0
Marshall,0.087719298245614,0.3762376237623762,0.0090628537596481,0
MichiganState,0.0964912280701754,0.4028268551236749,0.011781046708853,0
MiamiFlorida,0.087719298245614,0.4042553191489361,0.0182873378103895,1
Missouri,0.087719298245614,0.4014084507042254,0.0159273538482918,1
Clemson,0.087719298245614,0.3904109589041096,0.013536271209453,0
NevadaLasVegas,0.1052631578947368,0.4222222222222222,0.0188194144990058,1
WakeForest,0.087719298245614,0.3864406779661017,0.0043718876283099,0
Indiana,0.0964912280701754,0.4269662921348314,0.0204981599328754,1
OklahomaState,0.087719298245614,0.3986013986013986,0.0103606553169402,0
OregonState,0.087719298245614,0.3540372670807453,0.0030021221558908,0
Maryland,0.0964912280701754,0.3917525773195876,0.0089570882134055,0
TexasChristian,0.0964912280701754,0.4130434782608695,0.0143704144346052,0
California,0.0964912280701754,0.3825503355704698,0.0075158855048337,0
AlabamaBirmingham,0.087719298245614,0.3958333333333333,0.0115815812980315,0
Arkansas,0.087719298245614,0.3774834437086092,0.0064981105526952,0
Hawaii,0.0964912280701754,0.4130434782608695,0.0102463381568742,0
